temp_eau,temp_air,humidite,ph,luminosite,ir,temp_delta,heat_index,ph_deviation,clarity_score,uv_index_est,algae_risk,health_score,status,needs_maintenance
20.17,27.61,87.78,6.48,317.09,0.678,-7.44,34.29,0.918,0.322,3.41,42.83,41.13,Danger,1
19.3,41.11,44.32,8.58,909.69,0.775,-21.82,48.51,1.183,0.225,9.78,70.15,29.92,Danger,1
39.15,42.76,63.35,7.39,107.63,0.216,-3.61,56.51,0.009,0.784,1.16,56.39,60.09,Danger,1
20.8,43.27,44.76,6.26,240.66,0.049,-22.47,52.16,1.136,0.951,2.59,7.13,64.08,Danger,1
30.93,23.67,82.08,7.21,730.39,0.708,7.25,27.58,0.186,0.292,7.85,70.86,61.38,Warning,1
19.24,40.26,75.56,6.52,695.63,0.329,-21.02,54.83,0.875,0.671,7.48,30.92,50.33,Danger,1
23.03,37.67,55.4,7.63,139.68,0.093,-14.64,45.53,0.235,0.907,1.5,6.71,76.09,Normal,0
28.4,40.41,79.62,6.48,73.12,0.226,-12.01,56.14,0.92,0.774,0.79,28.59,76.78,Danger,1
29.35,39.21,54.02,7.77,608.41,0.627,-9.86,47.76,0.371,0.373,6.54,54.2,68.88,Warning,1
23.26,27.85,93.36,6.82,741.5,0.945,-4.59,35.36,0.584,0.055,7.97,65.42,38.48,Danger,1
28.77,18.63,78.96,8.73,1003.24,0.202,10.14,20.2,1.334,0.798,10.79,71.78,58.03,Danger,1
26.15,33.57,44.54,6.75,633.19,0.485,-7.43,37.18,0.655,0.515,6.81,39.45,65.08,Danger,1
23.82,41.34,59.93,6.4,244.63,0.756,-17.52,52.94,0.996,0.244,2.63,35.49,49.41,Danger,1
18.87,27.3,62.12,7.85,665.58,0.831,-8.43,30.72,0.445,0.169,7.16,48.66,39.7,Danger,1
20.46,20.59,90.9,7.64,224.13,0.786,-0.13,23.85,0.24,0.214,2.41,46.7,45.23,Warning,1
26.08,15.55,80.88,8.15,268.14,0.266,10.53,16.25,0.752,0.734,2.88,36.88,69.0,Warning,1
32.75,23.83,50.17,7.13,1002.75,0.46,8.92,24.7,0.27,0.54,10.78,66.22,66.71,Warning,0
28.34,36.58,87.44,8.97,497.24,0.46,-8.24,50.2,1.572,0.54,5.35,80.15,43.85,Danger,1
35.14,34.67,53.62,7.56,210.55,0.694,0.47,40.4,0.156,0.306,2.26,65.71,54.38,Danger,1
25.69,17.04,44.29,6.58,752.22,0.694,8.65,15.88,0.815,0.306,8.09,49.03,50.57,Danger,1
26.52,41.68,87.47,7.81,673.08,0.796,-15.17,60.86,0.409,0.204,7.24,62.82,56.64,Warning,1
22.95,30.1,39.87,8.43,668.61,0.979,-7.15,31.7,1.028,0.021,7.19,69.25,31.36,Danger,1
29.22,36.72,86.38,8.56,206.65,0.982,-7.5,50.27,1.16,0.018,2.22,86.6,33.63,Danger,1
39.32,33.41,84.08,6.23,261.34,0.092,5.91,43.64,1.172,0.908,2.81,62.3,45.37,Danger,1
39.22,34.48,59.98,8.38,562.99,0.458,4.75,41.25,0.979,0.542,6.05,90.55,31.89,Danger,1
29.26,34.25,82.17,7.39,424.57,0.559,-4.99,44.82,0.013,0.441,4.57,53.34,73.13,Warning,1
27.31,40.43,70.12,6.04,487.16,0.211,-13.13,53.82,1.363,0.789,5.24,28.87,63.7,Danger,1
23.16,36.37,70.78,7.61,506.66,0.389,-13.21,46.48,0.211,0.611,5.45,26.85,70.64,Normal,0
38.51,37.93,48.73,8.74,837.98,0.124,0.58,44.51,1.342,0.876,9.01,90.06,40.81,Danger,1
25.21,36.9,64.05,6.8,236.1,0.458,-11.69,46.04,0.599,0.542,2.54,27.0,64.58,Warning,1
29.19,22.83,70.3,9.0,180.73,0.528,6.36,25.26,1.597,0.472,1.94,70.67,46.06,Danger,1
22.81,41.26,92.26,7.05,355.28,0.092,-18.46,61.18,0.349,0.908,3.82,22.44,83.04,Normal,0
18.58,29.89,39.93,8.02,950.28,0.089,-11.3,31.42,0.617,0.911,10.22,29.41,64.49,Warning,1
36.27,20.29,89.97,7.86,547.24,0.671,15.99,23.33,0.463,0.329,5.88,87.0,40.45,Danger,1
18.56,28.26,78.32,8.76,440.0,0.264,-9.7,34.15,1.356,0.736,4.73,48.07,43.57,Danger,1
38.58,21.93,89.22,6.55,18.55,0.224,16.65,25.66,0.849,0.776,0.2,62.72,43.86,Danger,1
25.67,42.23,65.43,6.35,639.71,0.389,-16.56,56.08,1.047,0.611,6.88,34.33,63.34,Danger,1
35.3,44.57,67.48,7.1,443.57,0.403,-9.27,61.34,0.3,0.597,4.77,59.53,59.77,Danger,1
18.66,22.42,94.2,8.78,49.4,0.98,-3.76,26.83,1.384,0.02,0.53,76.95,18.83,Danger,1
18.06,42.4,92.42,7.89,806.46,0.333,-24.34,63.84,0.486,0.667,8.67,44.01,51.24,Normal,0
34.09,31.84,49.8,7.95,857.7,0.836,2.26,35.55,0.548,0.164,9.22,85.86,43.13,Danger,1
27.8,16.16,71.13,6.73,951.75,0.618,11.64,16.47,0.674,0.382,10.23,57.16,60.71,Danger,1
34.09,21.22,35.94,6.26,596.21,0.889,12.87,20.2,1.138,0.111,6.41,78.65,32.02,Danger,1
34.72,16.13,52.97,7.96,845.25,0.943,18.59,15.33,0.561,0.057,9.09,92.1,36.56,Danger,1
28.18,16.82,47.92,8.77,596.3,0.343,11.36,15.84,1.369,0.657,6.41,63.3,49.11,Danger,1
20.5,37.55,56.8,8.81,464.84,0.818,-17.05,45.62,1.41,0.182,5.0,67.97,25.54,Danger,1
21.32,23.2,42.43,8.93,826.73,0.348,-1.88,23.17,1.53,0.652,8.89,59.97,41.92,Danger,1
29.73,33.22,36.74,7.05,87.91,0.919,-3.48,35.37,0.353,0.081,0.95,55.85,54.94,Danger,1
33.99,42.62,50.11,6.26,343.95,0.671,-8.63,52.58,1.136,0.329,3.7,64.22,36.78,Danger,1
19.54,35.99,77.88,6.33,813.0,0.346,-16.44,47.19,1.071,0.654,8.74,35.24,51.86,Danger,1
25.34,36.91,72.63,7.44,286.08,0.418,-11.57,47.82,0.044,0.582,3.08,28.22,75.95,Warning,0
26.58,29.69,59.59,6.31,296.84,0.129,-3.11,33.86,1.093,0.871,3.19,19.29,68.21,Danger,1
27.3,35.16,35.69,7.03,184.5,0.092,-7.86,37.81,0.365,0.908,1.98,17.56,88.17,Normal,0
20.88,20.25,53.84,6.88,940.97,0.989,0.63,20.46,0.522,0.011,10.12,59.78,38.6,Danger,1
22.42,29.94,62.22,7.4,20.8,0.128,-7.52,34.6,0.002,0.872,0.22,5.58,84.17,Normal,0
25.74,32.42,87.06,6.67,788.94,0.226,-6.68,42.36,0.73,0.774,8.48,39.76,70.39,Danger,1
32.3,21.44,89.78,8.8,107.45,0.195,10.86,24.99,1.4,0.805,1.16,69.89,62.8,Danger,1
38.05,17.34,78.83,6.86,595.83,0.177,20.71,18.48,0.537,0.823,6.41,66.47,56.7,Danger,1
32.76,15.63,45.41,7.4,543.39,0.827,17.12,14.29,0.001,0.173,5.84,71.05,59.25,Danger,1
38.39,20.82,85.75,8.71,641.1,0.968,17.57,23.76,1.313,0.032,6.89,100.0,13.41,Danger,1
33.38,15.3,47.85,7.7,896.08,0.953,18.08,14.04,0.299,0.047,9.64,85.54,43.51,Danger,1
36.83,38.98,80.29,6.33,489.65,0.486,-2.15,53.4,1.066,0.514,5.27,73.61,41.08,Danger,1
30.89,39.6,92.17,7.66,809.92,0.561,-8.7,57.46,0.264,0.439,8.71,71.61,64.86,Warning,1
28.47,43.79,83.14,8.26,337.16,0.485,-15.32,64.38,0.856,0.515,3.63,58.05,63.28,Warning,1
38.6,44.93,77.74,8.19,96.03,0.752,-6.33,65.31,0.793,0.248,1.03,89.61,21.56,Danger,1
37.02,15.34,90.74,7.45,130.9,0.601,21.68,16.54,0.052,0.399,1.41,76.29,53.87,Danger,1
35.16,36.06,65.97,6.25,882.75,0.983,-0.9,44.98,1.154,0.017,9.49,91.79,24.45,Danger,1
18.76,37.67,47.53,8.89,64.97,0.092,-18.91,43.84,1.486,0.908,0.7,32.25,48.5,Danger,1
34.57,34.54,77.27,7.06,899.81,0.446,0.03,44.47,0.338,0.554,9.68,72.54,58.88,Warning,1
34.88,30.89,68.57,7.16,727.07,0.036,4.0,36.95,0.245,0.964,7.82,49.71,73.51,Warning,1
27.4,37.39,47.28,6.7,327.19,0.481,-10.0,43.36,0.699,0.519,3.52,36.45,64.65,Danger,1
33.05,24.95,57.4,7.67,385.54,0.701,8.1,26.91,0.273,0.299,4.15,63.5,58.08,Warning,1
34.65,30.69,53.88,6.6,446.93,0.873,3.96,34.51,0.797,0.127,4.81,76.48,34.62,Danger,1
22.74,34.96,67.37,8.75,29.7,0.879,-12.22,43.38,1.349,0.121,0.32,59.49,32.48,Danger,1
35.06,26.36,49.98,6.04,805.52,0.162,8.7,28.01,1.357,0.838,8.66,56.97,59.86,Danger,1
24.08,41.09,48.71,7.28,764.53,0.892,-17.01,49.6,0.123,0.108,8.22,52.39,51.08,Danger,1
29.78,15.07,40.26,6.76,423.28,0.362,14.71,13.34,0.639,0.638,4.55,40.93,70.76,Danger,1
27.06,36.78,33.39,8.98,862.45,0.335,-9.72,39.59,1.584,0.665,9.27,70.74,49.3,Danger,1
39.2,43.07,55.56,6.18,1010.69,0.654,-3.87,54.91,1.221,0.346,10.87,93.49,24.1,Danger,1
24.04,39.56,66.24,7.41,758.25,0.372,-15.52,51.25,0.011,0.628,8.15,31.31,76.7,Normal,0
32.35,34.19,93.13,7.69,328.37,0.287,-1.84,46.65,0.289,0.713,3.53,55.18,75.64,Warning,0
20.63,32.64,55.37,7.06,196.9,0.495,-12.01,37.62,0.344,0.505,2.12,24.05,58.71,Warning,0
31.36,23.57,88.83,7.58,798.54,0.851,7.79,28.06,0.179,0.149,8.59,82.71,55.52,Danger,1
37.15,21.76,49.72,8.12,549.98,0.609,15.39,22.03,0.724,0.391,5.91,83.76,41.81,Danger,1
20.51,20.05,71.46,7.88,836.23,0.694,0.46,21.57,0.476,0.306,8.99,48.37,46.35,Warning,1
19.54,26.73,54.13,8.3,686.93,0.872,-7.19,28.98,0.902,0.128,7.39,62.22,31.0,Danger,1
24.35,30.13,44.01,6.18,511.18,0.414,-5.78,32.31,1.218,0.586,5.5,28.59,55.6,Danger,1
33.87,34.33,34.8,8.13,84.73,0.518,-0.46,36.53,0.73,0.482,0.91,60.38,58.71,Warning,1
28.98,37.42,55.06,6.64,497.6,0.342,-8.44,45.04,0.761,0.658,5.35,39.32,69.62,Danger,1
28.36,21.04,60.57,7.78,800.19,0.853,7.32,22.01,0.378,0.147,8.6,64.43,57.5,Danger,1
37.66,31.73,76.18,8.31,843.82,0.752,5.92,39.47,0.911,0.248,9.07,100.0,28.01,Danger,1
28.4,43.6,56.02,6.21,186.3,0.558,-15.2,56.02,1.189,0.442,2.0,39.55,56.96,Danger,1
21.46,26.22,70.58,6.5,588.09,0.663,-4.76,30.13,0.903,0.337,6.32,39.46,45.08,Danger,1
32.53,22.5,94.83,8.66,382.11,0.029,10.03,27.01,1.265,0.971,4.11,69.01,63.4,Danger,1
37.03,39.66,88.34,8.91,729.43,0.162,-2.62,56.69,1.509,0.838,7.84,98.17,35.61,Danger,1
21.33,21.03,33.99,7.36,801.91,0.004,0.3,19.82,0.04,0.996,8.62,17.42,81.55,Normal,0
38.36,19.56,31.39,7.44,888.51,0.737,18.8,17.91,0.038,0.263,9.55,91.65,38.68,Danger,1
32.81,39.53,47.62,7.96,505.31,0.206,-6.72,46.79,0.56,0.794,5.43,49.53,72.38,Warning,0
22.91,40.21,75.61,6.66,727.68,0.026,-17.31,54.75,0.737,0.974,7.82,19.49,68.54,Danger,1
24.28,41.68,89.5,6.81,485.58,0.982,-17.4,61.38,0.587,0.018,5.22,60.29,43.26,Danger,1
19.53,26.74,57.39,6.92,531.87,0.736,-7.21,29.37,0.481,0.264,5.72,40.88,48.89,Warning,1
25.73,37.1,64.71,8.31,116.51,0.405,-11.37,46.52,0.909,0.595,1.25,36.61,62.04,Warning,1
25.74,35.94,66.21,7.16,548.64,0.704,-10.2,44.83,0.242,0.296,5.9,45.19,60.97,Warning,1
34.73,40.54,78.06,6.54,866.05,0.332,-5.81,56.02,0.86,0.668,9.31,68.14,56.61,Danger,1
39.8,23.84,47.56,6.55,1006.71,0.427,15.96,24.46,0.854,0.573,10.82,86.13,32.46,Danger,1
19.08,20.41,34.11,8.45,109.0,0.923,-1.33,19.11,1.047,0.077,1.17,55.44,25.81,Danger,1
38.01,27.27,64.17,6.08,476.62,0.591,10.74,30.91,1.317,0.409,5.12,75.91,23.2,Danger,1
39.59,15.13,47.38,7.85,509.08,0.239,24.46,13.82,0.447,0.761,5.47,68.45,53.52,Danger,1
22.16,32.05,37.53,6.17,499.09,0.805,-9.9,33.94,1.232,0.195,5.37,42.92,38.3,Danger,1
24.46,15.5,91.13,6.64,587.79,0.016,8.96,16.79,0.764,0.984,6.32,25.21,71.33,Danger,1
21.74,18.37,64.5,7.19,819.71,0.116,3.37,18.85,0.209,0.884,8.81,22.28,75.19,Normal,0
27.42,21.92,36.24,6.03,19.26,0.399,5.5,21.06,1.368,0.601,0.21,26.62,58.08,Danger,1
26.68,28.12,58.95,6.57,510.19,0.392,-1.44,31.5,0.825,0.608,5.49,34.71,63.75,Danger,1
19.0,16.62,83.59,6.8,188.01,0.874,2.38,17.82,0.602,0.126,2.02,45.82,35.91,Danger,1
31.55,15.24,46.95,6.78,778.39,0.386,16.31,13.92,0.622,0.614,8.37,54.8,72.31,Danger,1
38.5,44.54,38.28,7.67,715.22,0.782,-6.04,52.31,0.268,0.218,7.69,90.17,37.13,Danger,1
34.02,35.7,33.52,7.63,612.54,0.696,-1.67,38.14,0.234,0.304,6.59,71.1,59.55,Warning,1
27.01,29.62,92.88,6.99,802.5,0.607,-2.62,38.31,0.413,0.393,8.63,62.02,65.86,Warning,1
27.12,31.12,81.99,6.37,931.6,0.774,-4.0,39.31,1.034,0.226,10.02,66.34,42.03,Danger,1
18.22,18.16,39.39,6.31,105.14,0.96,0.07,16.86,1.089,0.04,1.13,40.67,28.54,Danger,1
36.05,31.88,70.27,8.64,267.99,0.695,4.17,38.8,1.243,0.305,2.88,90.91,29.88,Danger,1
38.6,28.32,85.69,7.51,263.82,0.251,10.28,35.18,0.112,0.749,2.84,67.35,59.03,Danger,1
23.67,15.9,36.86,8.55,902.81,0.873,7.77,14.09,1.148,0.127,9.71,73.03,31.15,Danger,1
38.57,29.97,60.07,7.42,259.96,0.614,8.6,34.34,0.023,0.386,2.8,73.85,47.82,Danger,1
39.44,20.16,34.99,7.05,220.51,0.992,19.28,18.88,0.347,0.008,2.37,90.75,20.93,Danger,1
25.91,34.28,59.45,6.63,403.59,0.286,-8.37,40.84,0.774,0.714,4.34,25.87,70.94,Danger,1
35.96,22.88,70.39,8.13,378.52,0.488,13.09,25.34,0.725,0.512,4.07,71.86,42.81,Danger,1
26.2,28.39,49.2,7.46,769.55,0.394,-2.18,30.64,0.065,0.606,8.27,38.93,78.06,Normal,0
22.8,28.49,69.11,7.63,968.72,0.324,-5.69,33.32,0.23,0.676,10.42,33.81,69.8,Normal,0
31.1,32.89,81.18,8.38,11.12,0.764,-1.79,42.24,0.984,0.236,0.12,72.3,51.28,Warning,1
30.89,24.51,88.96,8.21,263.21,0.305,6.38,29.51,0.815,0.695,2.83,58.38,62.74,Warning,1
38.19,29.72,87.15,7.15,404.25,0.686,8.47,37.68,0.254,0.314,4.35,87.27,43.11,Danger,1
21.06,36.85,45.74,6.53,91.1,0.225,-15.8,42.21,0.875,0.775,0.98,10.95,64.05,Danger,1
25.51,43.15,71.9,8.08,135.8,0.193,-17.64,59.72,0.68,0.807,1.46,23.09,74.9,Warning,1
31.95,39.29,53.24,7.73,513.76,0.205,-7.33,47.71,0.332,0.795,5.52,43.13,82.01,Normal,0
25.34,29.01,38.64,7.92,809.33,0.41,-3.66,30.1,0.515,0.59,8.7,40.73,61.58,Warning,0
23.67,41.19,76.88,8.78,757.68,0.495,-17.53,57.04,1.382,0.505,8.15,64.07,44.47,Danger,1
36.25,40.21,68.28,8.11,473.5,0.218,-3.96,52.95,0.706,0.782,5.09,63.32,60.31,Danger,1
32.38,35.08,73.24,7.69,350.28,0.242,-2.69,44.67,0.287,0.758,3.77,43.98,80.89,Warning,0
21.26,33.85,79.92,8.72,85.85,0.814,-12.59,43.71,1.323,0.186,0.92,62.44,26.23,Danger,1
24.63,36.77,94.31,7.14,641.87,0.261,-12.14,51.99,0.262,0.739,6.9,38.28,71.17,Normal,0
21.28,15.96,77.05,6.44,691.83,0.87,5.32,16.57,0.962,0.13,7.44,53.19,30.81,Danger,1
24.58,18.73,58.8,6.54,382.1,0.569,5.85,18.91,0.856,0.431,4.11,32.7,56.18,Danger,1
22.8,21.82,86.29,8.83,657.22,0.557,0.98,25.24,1.435,0.443,7.07,70.42,35.79,Danger,1
20.83,41.91,43.56,8.01,227.08,0.706,-21.08,49.59,0.609,0.294,2.44,38.34,47.85,Warning,1
34.3,27.86,69.46,7.79,736.88,0.499,6.44,32.43,0.394,0.501,7.92,66.72,59.09,Warning,1
33.06,20.1,72.41,6.44,741.51,0.389,12.95,21.71,0.955,0.611,7.97,59.88,60.52,Danger,1
19.95,28.82,40.87,8.61,128.13,0.485,-8.87,30.14,1.207,0.515,1.38,42.33,34.98,Danger,1
35.55,23.46,68.61,6.51,359.69,0.114,12.09,25.98,0.89,0.886,3.87,46.93,61.09,Danger,1
18.08,44.79,57.06,7.89,293.38,0.253,-26.72,58.57,0.488,0.747,3.15,18.65,64.64,Normal,0
34.68,34.3,78.9,6.53,955.58,0.455,0.38,44.33,0.874,0.545,10.28,75.23,55.07,Danger,1
34.19,23.58,67.01,8.9,37.94,0.426,10.62,25.99,1.5,0.574,0.41,75.95,48.64,Danger,1
25.48,24.54,78.66,8.75,549.99,0.948,0.94,28.51,1.349,0.052,5.91,82.25,26.65,Danger,1
23.0,17.63,58.31,7.88,205.08,0.449,5.37,17.5,0.48,0.551,2.21,24.36,63.54,Warning,0
32.07,33.88,69.39,8.96,730.34,0.908,-1.81,41.93,1.56,0.092,7.85,100.0,31.27,Danger,1
36.91,17.86,64.4,7.14,99.3,0.564,19.06,18.19,0.255,0.436,1.07,63.44,55.54,Danger,1
30.8,39.52,55.6,8.85,784.1,0.804,-8.72,48.66,1.449,0.196,8.43,95.67,36.57,Danger,1
38.72,16.04,84.85,6.09,166.19,0.315,22.69,17.13,1.311,0.685,1.79,67.78,42.47,Danger,1
37.79,34.99,77.3,6.87,997.81,0.408,2.79,45.28,0.531,0.592,10.73,82.78,48.14,Danger,1
35.14,26.02,52.3,8.04,962.1,0.672,9.13,27.81,0.638,0.328,10.35,86.98,42.17,Danger,1
39.26,24.9,65.0,7.83,222.17,0.798,14.36,27.63,0.427,0.202,2.39,83.14,30.77,Danger,1
33.55,30.71,84.38,7.53,600.16,0.181,2.84,38.98,0.135,0.819,6.45,56.0,76.23,Warning,0
26.85,32.39,84.99,7.44,280.78,0.265,-5.55,41.98,0.038,0.735,3.02,32.69,79.47,Normal,0
24.41,25.16,45.26,7.34,476.8,0.526,-0.75,25.92,0.061,0.474,5.13,32.51,66.57,Warning,1
30.93,26.02,88.54,7.53,851.25,0.557,4.92,31.82,0.135,0.443,9.15,70.68,63.86,Warning,1
34.25,20.31,93.03,7.72,106.56,0.421,13.94,23.61,0.317,0.579,1.15,61.41,61.57,Warning,1
19.5,22.84,90.08,7.07,162.82,0.098,-3.34,27.09,0.331,0.902,1.75,17.48,68.2,Normal,0
30.28,34.43,92.27,6.18,202.22,0.234,-4.15,46.96,1.22,0.766,2.17,43.67,67.19,Danger,1
20.66,27.3,83.05,6.49,937.66,0.911,-6.63,33.21,0.909,0.089,10.08,63.14,31.32,Danger,1
36.92,36.35,53.19,7.69,119.3,0.496,0.58,42.93,0.285,0.504,1.28,61.17,56.46,Danger,1
30.88,26.46,73.13,8.93,69.03,0.33,4.41,30.77,1.531,0.67,0.74,65.15,54.91,Danger,1
39.05,31.38,38.43,7.84,511.93,0.059,7.68,33.18,0.437,0.941,5.5,59.45,54.02,Danger,1
33.6,15.16,92.38,6.48,0.27,0.427,18.45,16.4,0.922,0.573,0.0,57.09,56.82,Danger,1
30.54,24.34,42.04,8.96,340.38,0.415,6.2,24.56,1.556,0.585,3.66,72.44,51.21,Danger,1
36.41,20.9,38.3,8.64,187.58,0.858,15.51,20.02,1.244,0.142,2.02,96.7,25.64,Danger,1
36.11,17.1,92.64,6.9,59.98,0.765,19.01,19.05,0.501,0.235,0.64,79.55,42.7,Danger,1
25.72,32.84,34.46,6.61,500.32,0.422,-7.12,34.49,0.794,0.578,5.38,32.81,67.76,Danger,1
34.03,25.59,56.29,6.82,347.51,0.051,8.44,27.67,0.583,0.949,3.74,39.6,71.96,Warning,1
21.8,36.49,32.74,6.18,291.24,0.438,-14.69,39.06,1.22,0.562,3.13,23.8,53.65,Danger,1
33.23,44.2,52.86,6.18,881.07,0.731,-10.97,56.17,1.222,0.269,9.47,75.86,44.92,Danger,1
19.83,29.3,52.21,7.79,224.2,0.959,-9.47,32.3,0.389,0.041,2.41,43.2,40.15,Danger,1
34.52,18.77,70.1,8.6,23.52,0.54,15.74,19.77,1.196,0.46,0.25,73.59,37.54,Danger,1
28.52,39.48,74.85,8.26,216.55,0.833,-10.96,53.13,0.863,0.167,2.33,65.55,42.91,Danger,1
19.52,40.88,33.62,6.09,852.92,0.013,-21.36,45.42,1.314,0.987,9.17,18.86,55.31,Danger,1
18.37,41.41,32.91,7.12,221.98,0.342,-23.04,46.0,0.282,0.658,2.39,18.44,61.0,Normal,0
37.53,38.06,87.53,8.16,337.95,0.186,-0.53,53.18,0.76,0.814,3.63,73.07,50.11,Danger,1
25.85,34.3,32.53,8.14,306.45,0.462,-8.46,36.09,0.739,0.538,3.3,39.09,53.2,Warning,1
22.74,18.53,43.64,7.05,548.57,0.98,4.21,17.59,0.345,0.02,5.9,51.01,48.88,Danger,1
33.73,36.62,48.45,8.78,551.96,0.163,-2.89,42.4,1.384,0.837,5.94,72.16,50.75,Danger,1
29.14,19.67,77.79,6.7,191.98,0.268,9.48,21.53,0.699,0.732,2.06,34.16,77.62,Danger,1
24.44,16.22,55.19,6.7,523.21,0.46,8.21,15.58,0.697,0.54,5.63,30.95,59.39,Danger,1
23.4,23.44,61.51,8.47,223.63,0.158,-0.05,25.29,1.067,0.842,2.4,27.8,64.45,Warning,1
31.34,24.77,73.56,8.07,45.73,0.418,6.57,28.33,0.67,0.582,0.49,48.29,62.35,Warning,1
24.05,30.89,64.96,6.78,797.18,0.004,-6.83,36.42,0.618,0.996,8.57,17.45,83.08,Danger,1
31.04,42.52,30.62,7.8,3.44,0.623,-11.48,47.0,0.403,0.377,0.04,46.16,66.74,Warning,1
27.56,44.03,74.35,6.59,1020.28,0.257,-16.47,62.29,0.811,0.743,10.97,45.06,72.51,Danger,1
32.97,40.49,55.93,8.09,640.34,0.436,-7.53,50.41,0.688,0.564,6.89,65.32,58.58,Warning,1
23.54,21.73,70.98,6.57,849.08,0.34,1.81,23.8,0.829,0.66,9.13,32.33,59.49,Danger,1
33.01,41.55,74.85,6.28,345.84,0.75,-8.54,57.25,1.117,0.25,3.72,66.9,42.08,Danger,1
31.94,32.88,54.65,7.43,442.17,0.055,-0.94,37.87,0.034,0.945,4.75,35.55,89.77,Normal,0
31.58,30.3,45.92,8.68,211.35,0.7,1.29,32.81,1.278,0.3,2.27,77.27,46.02,Danger,1
36.48,40.19,81.62,7.37,638.26,0.858,-3.7,56.17,0.027,0.142,6.86,91.3,43.61,Danger,1
32.76,19.79,66.71,6.42,675.48,0.377,12.97,20.85,0.977,0.623,7.26,55.88,63.09,Danger,1
25.94,36.04,89.02,6.03,171.71,0.706,-10.11,49.47,1.366,0.294,1.85,47.24,41.61,Danger,1
25.02,34.55,86.37,6.77,496.84,0.021,-9.53,46.13,0.626,0.979,5.34,22.77,77.45,Danger,1
35.64,30.15,94.48,6.66,761.08,0.77,5.48,39.45,0.739,0.23,8.18,94.3,33.89,Danger,1
33.07,20.72,35.94,6.54,878.06,0.402,12.35,19.61,0.859,0.598,9.44,62.18,59.99,Danger,1
18.56,29.74,56.6,7.6,383.9,0.075,-11.18,33.53,0.204,0.925,4.13,11.27,71.94,Normal,0
38.9,33.11,71.82,8.75,563.53,0.616,5.78,41.07,1.346,0.384,6.06,100.0,21.7,Danger,1
21.87,24.35,87.48,7.33,208.84,0.828,-2.47,29.11,0.068,0.172,2.25,46.35,49.64,Danger,1
32.07,36.0,49.74,6.5,458.6,0.755,-3.93,41.72,0.899,0.245,4.93,64.27,50.25,Danger,1
35.94,18.29,44.48,7.85,726.24,0.009,17.65,17.36,0.451,0.991,7.81,53.05,69.42,Danger,1
20.07,25.23,74.25,8.83,91.58,0.506,-5.16,29.08,1.43,0.494,0.98,50.08,32.8,Danger,1
26.76,17.04,48.74,6.76,734.82,0.642,9.72,16.16,0.643,0.358,7.9,49.77,57.9,Danger,1
29.42,25.26,45.85,6.03,151.33,0.22,4.16,26.12,1.366,0.78,1.63,28.32,70.64,Danger,1
39.35,38.03,69.67,8.01,614.36,0.647,1.32,49.23,0.606,0.353,6.61,90.3,35.56,Danger,1
39.49,37.7,45.23,7.54,807.37,0.911,1.79,43.39,0.141,0.089,8.68,100.0,28.25,Danger,1
28.64,24.3,54.48,6.68,30.6,0.416,4.35,25.74,0.717,0.584,0.33,31.24,67.05,Danger,1
35.16,30.68,51.22,7.39,814.44,0.481,4.48,34.11,0.01,0.519,8.76,70.23,60.81,Danger,1
21.81,15.23,90.43,6.8,355.57,0.115,6.58,16.38,0.596,0.885,3.82,22.46,70.11,Warning,1
34.22,35.58,85.61,6.86,321.9,0.966,-1.37,47.92,0.54,0.034,3.46,84.0,38.16,Danger,1
36.36,33.35,41.76,8.87,331.9,0.642,3.01,36.39,1.472,0.358,3.57,96.7,26.38,Danger,1
30.66,31.23,46.97,8.97,143.92,0.443,-0.57,34.27,1.566,0.557,1.55,69.97,48.54,Danger,1
33.02,28.86,66.41,8.1,781.58,0.966,4.16,33.54,0.696,0.034,8.4,89.89,34.09,Danger,1
25.12,36.82,34.94,6.41,470.18,0.46,-11.69,39.95,0.991,0.54,5.06,31.87,59.13,Danger,1
28.45,34.24,92.03,6.52,365.68,0.074,-5.79,46.55,0.882,0.926,3.93,35.21,75.54,Danger,1
39.72,16.19,43.89,7.28,299.4,0.545,23.53,14.85,0.12,0.455,3.22,75.41,45.0,Danger,1
33.49,27.18,74.39,8.62,234.27,0.717,6.31,31.99,1.217,0.283,2.52,84.79,35.63,Danger,1
34.14,17.52,77.64,8.36,703.04,0.197,16.62,18.65,0.964,0.803,7.56,71.36,56.66,Warning,1
34.24,34.43,93.94,7.36,234.59,0.77,-0.19,47.26,0.036,0.23,2.52,78.53,60.11,Warning,1
29.5,37.38,50.19,6.65,129.0,0.29,-7.88,43.95,0.753,0.71,1.39,30.89,75.73,Danger,1
23.69,41.5,46.23,8.05,539.7,0.212,-17.82,49.64,0.653,0.788,5.8,26.4,67.55,Warning,1
39.0,43.33,48.95,7.61,154.33,0.469,-4.32,53.46,0.209,0.531,1.66,67.09,44.08,Danger,1
38.45,33.98,42.02,8.98,710.14,0.135,4.47,37.32,1.577,0.865,7.64,93.43,32.46,Danger,1
30.27,27.01,42.76,6.83,171.1,0.803,3.26,28.03,0.566,0.197,1.84,54.61,55.82,Danger,1
28.34,44.04,94.65,8.37,817.29,0.945,-15.7,68.39,0.974,0.055,8.79,95.06,39.89,Danger,1
27.92,16.81,43.54,7.33,271.51,0.329,11.11,15.55,0.066,0.671,2.92,30.77,79.81,Normal,0
